Date,ID,Category,Tweet,Retweets,Favorites,Mentions,Hashtags
3/15/2018 23:59,9.75E+17,Ham,Bit-Z at BlockSky Blockchain Conference Seoul Session.pic.twitter.com/cQmLxnOzyk,6,8,,
3/15/2018 23:49,9.75E+17,Listing,Bit-Z launches GBC(Game Bank Coin) on ETH market. https://support.bit-z.pro/hc/en-us/articles/360001990953-GBC-Game-Bank-Coin-World-Debut …pic.twitter.com/CVJdYG8BLE,4,10,,
3/14/2018 3:17,9.74E+17,Ham,"Activities in progress, bonuses for traders!",2,10,,
3/14/2018 1:54,9.74E+17,Listing,"Bit-Z will launch BCV on ETH market. Deposit Start Time: 15:00, March 15, 2018 (UTC/GMT+08:00) Trade Start Time: 15:00, March 16, 2018 (UTC/GMT+08:00) @ BCVofficialhttps://support.bit-z.pro/hc/en-us/articles/360001834833-BCV-Launch-Soon …",1,2,@,
3/13/2018 19:18,9.74E+17,Ham,"3,200,000 CRE For CRE Traders @ cybereits, for more information, visit https://support.bit-z.pro/hc/en-us/articles/360001891174-3-200-000-CRE-For-CRE-Traders …pic.twitter.com/MnyvfZO2Qh",1,13,@,
3/13/2018 1:28,9.73E+17,Ham,"2,500,000 PIX Airdrops @ lampix_co, for more information, visit https://support.bit-z.pro/hc/en-us/articles/360001890273-2-500-000-PIX-Airdrops …pic.twitter.com/dH7BFAO7gW",21,33,@,
3/12/2018 20:56,9.73E+17,Listing,"CRE Launch Soon Deposit Start Time: 15:00, March 13, 2018 (UTC/GMT+08:00) Trade Start Time: 15:00, March 14, 2018 (UTC/GMT+08:00) @ cybereitshttps://support.bit-z.pro/hc/en-us/articles/360001832774-CRE-Launch-Soon …",1,6,@,
3/10/2018 1:04,9.72E+17,Listing,"SGCC/BTC trading pair will be soon launched on Bit-Z at 15:00 March 12, 2018(UTC/GMT+08:00) @ SuperGameChainhttps://support.bit-z.com/hc/en-us/articles/360001802973-SGCC-BTC-Trading-Pair-Launch-Soon …",4,12,@,
3/9/2018 19:14,9.72E+17,Ham,wow : ),0,0,,
3/9/2018 5:03,9.72E+17,Ham,PIX bonus campaign will be postponed due to the technology upgrade.Please keep an eye on the official announcement on website about bonus campaign. Thanks! @ lampix_co,2,4,@,
3/9/2018 3:30,9.72E+17,Ham,"Dear users, Bit-Z App 1.0.4 has launched, please uninstall the old version and install the new one from https://www.bit-z.pro/app (IOS system must trust Bit-Z App first). Please visit the platform with the alternative link https://www.bit-z.pro . Thanks for your support.",9,15,,
3/8/2018 19:29,9.72E+17,Ham,"In case that the platform is not available smoothly, please try our alternate link: http://www.bit-z.pro . Your comprehension is appreciated as we look into the issue. Apologizes for the inconvenience.",0,9,,
3/8/2018 0:28,9.72E+17,Ham,https://twitter.com/iamkaransharmaa/status/971645925264248832 …,2,3,,
3/8/2018 0:26,9.72E+17,,,0,2,,
3/7/2018 7:54,9.71E+17,Ham,"As part of Bit-Z's plan to commemorate Chinese Women's Day, we have devised a short quiz on twitter for community members to respond to key factors that will foster improved welfare for women. Question: HOW CAN THE SOCIETY IMPROVE THE GENERAL WELFARE OF WOMEN?",4,14,,
3/6/2018 19:28,9.71E+17,Listing,"Dear traders, Bit-Z will soon launch PIX on BTC market. Deposit Start Time: 15:00, March 7, 2018 (UTC/GMT+08:00) Trade Start Time: 15:00, March 8, 2018 (UTC/GMT+08:00) @ lampix_co https://support.bit-z.com/hc/en-us/articles/360001504753-PIX-Launch-Soon …pic.twitter.com/y9qr2VLiW6",9,20,@,
3/6/2018 19:19,9.71E+17,Listing,"Dear traders, Bit-Z will soon launch PIX on BTC market. @ lampix_co https://support.bit-z.com/hc/en-us/articles/360001504753-PIX-Launch-Soon …pic.twitter.com/ctSfFQnCJ0",3,18,@,
3/5/2018 2:17,9.71E+17,Ham,"50,000 BTV for BTV Traders! @ Bitvoteone https://support.bit-z.com/hc/en-us/articles/360001424374-50-000-BTV-for-BTV-Traders …pic.twitter.com/bsgbvVZ8YY",24,28,@,
3/4/2018 22:32,9.71E+17,Listing,ECOM will be available soon on Bit-Z for trading. @ Ecom_Chainhttps://support.bit-z.com/hc/en-us/articles/360001455853-ECOM-Launched …,3,11,@,
3/3/2018 22:48,9.70E+17,Ham,"Dear traders, Bit-Z servers will be upgraded from 00:00 to 03:00 on March 6, 2018 (UTC/GMT+08:00). Registration,deposit and trade are not available during the upgrade. Thank you for your support.",14,31,,
3/2/2018 4:09,9.70E+17,Ham,"NEWS Listed on Bit-Z just hours ago, the present price of BTV has increased by 50% in the BTC Market.",2,17,,
3/1/2018 19:51,9.69E+17,Ham,"Voting bonus: 500,000 PAC Start time: 15:00, March 5, 2018 (UTC/GMT+08:00). End time: 15:00, March 12, 2018 (UTC/GMT+08:00). @ PACcoinOfficialhttps://support.bit-z.com/hc/en-us/articles/360001424434-PAC-PAC-Vote-for-Launch …",78,136,@,
3/1/2018 5:05,9.69E+17,Ham,"2,000,000 QUBE For QUBE Traders! From March 4, 2018 12:00:00 to March 7, 2018 12:00:00 (UTC/GMT+08:00).For more information, visithttps://support.bit-z.com/hc/en-us/articles/360001423414-2-000-000-QUBE-For-QUBE-Traders …",2,8,,
2/28/2018 19:15,9.69E+17,Listing,QUBE Launch Soonhttps://support.bit-z.com/hc/en-us/articles/360001382314-QUBE-Launch-Soon …,3,2,,
2/27/2018 22:07,9.69E+17,Ham,"Voting bonus: 800,000 INC Start time: 15:00, March 1, 2018 (UTC/GMT+08:00). End time: 15:00, March 8, 2018 (UTC/GMT+08:00). @ InfluencerChainhttps://support.bit-z.com/hc/en-us/articles/360001381774-Influence-Coin-INC-Vote-for-Launch …",3,7,@,
2/27/2018 0:52,9.68E+17,Ham,"Voting bonus: 25,000 1WO Start time: 15:00,February 28, 2018 (UTC/GMT+08:00). End time: 15:00, March 7, 2018 (UTC/GMT+08:00). @ 1World_Onlinehttps://support.bit-z.com/hc/en-us/articles/360001327133-1World-1WO-Vote-for-Launch …",4,9,@,
2/26/2018 23:28,9.68E+17,Ham,Uquid Coin(UQC) Vote for Launch @ uquidcard https://www.bit-z.com/vote2/uqc,3,5,@,
2/26/2018 19:11,9.68E+17,Ham,Would you please give your registered e-mail? we'll look it up for the reason.,0,0,,
2/26/2018 0:06,9.68E+17,Ham,"XRB wallet maintenance has finished, deposit and withdrawal of XRB is open and now being processed normally.",4,15,,
2/25/2018 23:56,9.68E+17,Ham,JC(Jesus Coin)vote in process@Jesuscoinico https://www.bit-z.com/vote2/JC,3,9,@Jesuscoinico,
2/25/2018 20:19,9.68E+17,Ham,"Dear traders, Uquid Coin (UQC) vote is open. Voting bonus: 10,000 UQC Start time: 15:00, January 27, 2018 (UTC/GMT+08:00). End time: 15:00, March 6, 2018 (UTC/GMT+08:00).https://support.bit-z.com/hc/en-us/articles/360001267233-Uquid-Coin-UQC-Vote-for-Launch …",3,7,,
2/25/2018 20:16,9.68E+17,Ham,"Dear traders, JC(Jesus Coin)vote is open. Voting bonus: 100,000,000 JC Start time: 15:00,February 26, 2018 (UTC/GMT+08:00). End time: 15:00, March 5, 2018 (UTC/GMT+08:00).https://support.bit-z.com/hc/en-us/articles/360001265933-Jesus-Coin-JC-Vote-for-Launch …",5,8,,
2/25/2018 5:09,9.68E+17,Ham,"The world will see you. After one year growth, Bit-Z has accumulated advantageous resources both locally and overseas and has deepened its impact on the global market.pic.twitter.com/lauBZOgGG4",9,25,,
2/24/2018 0:07,9.67E+17,Ham,"Dear traders, we are sorry to said that the deposit and withdraw of XRB was suspended temporarily, and it had been fed back to the technical team. Thanks for waiting.",2,11,,
2/22/2018 7:04,9.67E+17,Ham,Please focus on our official announcement.,0,1,,
2/22/2018 3:57,9.67E+17,Ham,Bit-Z’s presence on NASDAQ gains the world’s focus https://finance.yahoo.com/news/bit-z-presence-nasdaq-gains-060700853.html?soc_src=social-sh&soc_trk=tw … 来自 @ YahooFinance,7,14,@,
2/20/2018 23:25,9.66E+17,Ham,"At the beginning of 2018, Bit-Z showed on the NASDAQ screen at the Times Square in New York, sending its blessings to the people all around the world.pic.twitter.com/ARp4BCAYaR",16,46,,
2/19/2018 9:16,9.66E+17,Ham,"Bit-Z Server Upgrade Compensation Please be informed that the fifth activity of the seventh round extends to 12:00 20 February 2018(GMT+8), and the bonus from 2,000,000 EGCC to 10,000,000 EGCC.https://support.bit-z.com/hc/en-us/articles/360001058053-Bit-Z-Server-Upgrade-Compensation …",8,9,,
2/13/2018 21:30,9.64E+17,Ham,"Dear babies, Your 10,000,000 EGCC- the Seventh Round just arrived! ""Many waters cannot quench love, Nor will rivers overflow it..."" Happy Saint Valentine's Day!",7,18,,
2/13/2018 1:49,9.63E+17,Ham,"Dear traders, the third round of REBL all sent out. Please check your Bit-Z account. All REBL voters who finish level 3 verification before 15:00p.m. Feb. 11(GMT+8)have got 700 REBL rewards. @ RebelliousCoinhttps://twitter.com/BitZExchange/status/961932187883851777 …",57,116,@,
2/12/2018 8:32,9.63E+17,Ham,"Eighth round：10,000,000 PXC Transfer launch：15:00:00 February 13, 2018 (UTC/GMT+08:00) Trade launch：15:00:00 February 13, 2018 (UTC/GMT+08:00) Activity time：February 19, 2018 12:00:00 to February 24, 2018 12:00:00 (UTC/GMT+08:00)https://support.bit-z.com/hc/en-us/articles/360000914134-Eighth-round-10-000-000-PXC …",3,9,,
2/12/2018 7:35,9.63E+17,Ham,"Seventh round：10,000,000 EGCC February 14, 2018 12:00:00 to February 19, 2018 12:00:00 (UTC/GMT+08:00)https://support.bit-z.com/hc/en-us/articles/360000898053-Seventh-round-10-000-000-EGCC …",3,8,,
2/12/2018 7:28,9.63E+17,Listing,WOC Launch Soonhttps://support.bit-z.com/hc/en-us/articles/360000900114-WOC-Launch-Soon …,5,8,,
2/12/2018 7:17,9.63E+17,Listing,Engine Chain Coin(EGCC) is now available on Bit-Z@EngineChainEGCC,2,11,@EngineChainEGCC,
2/10/2018 23:04,9.63E+17,Listing,Engine Chain Coin(EGCC) Launch Soonhttps://support.bit-z.com/hc/en-us/articles/360000875273-Engine-Chain-Coin-EGCC-Launch-Soon …,2,8,,
2/10/2018 22:15,9.63E+17,Ham,"GXS Wallet is under maintenance, after the maintenance, GXS will enter your account automatically.https://support.bit-z.com/hc/en-us/articles/360000865453-GXS-Wallet-Maintenance …",2,8,,
2/10/2018 2:54,9.62E+17,Ham,"Dear traders, Bit-Z APP 1.0.2 Upgraded. Thanks for your support! https://www.bit-z.com/app",3,10,,
2/9/2018 3:58,9.62E+17,Ham,"Attention dears, we decide to postpone verification time so as to more traders receive their REBL tokens, please upgrade your account to leval 3 earlier before 15:00 p.m. Sunday the 11th of February. Please refer to follow-up announcement for the distribution date@RebelliousCoin",48,96,@RebelliousCoin,
2/8/2018 22:59,9.62E+17,Ham,"Dear traders, BTV wallet is under maintenance, the six round bonus would be delayed, please refer to follow-up announcement for specific time.",2,6,,
2/6/2018 2:13,9.61E+17,Ham,"Sixth round：50,000 BTV Transfer time：February 6, 2018 12:00:00 (UTC/GMT+08:00) Trade launch：February 9, 2018 15:00:00 (UTC/GMT+08:00) Activities launch：February 10, 2018 12:00:00 to February 11, 2018 12:00:00 (UTC/GMT+08:00) @ Bitvoteone Rules https://support.bit-z.com/hc/en-us/articles/360000705013-Sixth-round-50-000-BTV …pic.twitter.com/ImQuesFR7r",4,9,@,
2/5/2018 18:02,9.61E+17,Ham,"MicroMoney(AMM) vote is open. Voting bonus: 50,000 AMM Starting time: 15:00, February 6, 2018 (UTC/GMT+08:00). Deadline: 15:00, February 13, 2018 (UTC/GMT+08:00). Hope you will enjoy it. @ micromoneyio https://support.bit-z.com/hc/en-us/articles/360000677133 …",17,29,@,
2/4/2018 18:46,9.60E+17,Ham,"Fifth round: 500,000 EKT Bonus Trade Launch：February 5, 2018 15:00:00 (UTC/GMT+08:00) Activity time：February 8, 2018 12:00:00 to February 9, 2018 12:00:00 (UTC/GMT+08:00) @ EKTcoinhttps://support.bit-z.com/hc/en-us/articles/360000655294-Fifth-round-500-000-EKT-Bonus …",5,7,@,
2/4/2018 16:56,9.60E+17,Ham,"XRB Wallet Maintenance, Transfer XRB is suspended.https://support.bit-z.com/hc/en-us/articles/360000649554-XRB-wallet-maintenance …",7,17,,
2/3/2018 2:43,9.60E+17,Ham,"Third round: 3,000,000 VIU February 5, 2018 12:00:00 to February 8, 2018 12:00:00 (UTC/GMT+08:00) The event is divided into three phases, one for every 24 hours, each reward: 1,000,000 VIU. @ ViulyOfficial https://support.bit-z.com/hc/en-us/articles/360000637673 …pic.twitter.com/jv49O1tlsM",22,53,@,
2/3/2018 1:48,9.60E+17,Ham,please contact our CS,0,0,,
2/2/2018 23:59,9.60E+17,Ham,"We have distributed to all the voting participants of all 3 level accounts. Would you give us your e-mail address, we’ll look it up.",0,1,,
2/2/2018 23:12,9.60E+17,Ham,Another round 700 REBL vote bonus for leval 3 accounts will be distributed on Friday the 9th of February.,0,0,,
2/2/2018 4:08,9.59E+17,Ham,"The second round 700 REBL vote bonus has already been distributed to the participants, and there will be another distribution batch for all Leval 3 accounts on Friday the 9th of February! Please finish the level 3 verification earlier, dears~https://www.rebellious.io/vote-bonus-distribution-bit-z/ …",240,335,,
1/31/2018 22:39,9.59E+17,Ham,"Second round: 200,000 INK Bonus happy everyday guys! !https://support.bit-z.com/hc/en-us/articles/360000475353 …",8,18,,
